datetime,user,heartrate,steps
2020-09-17 03:49:00,AHYIJDV,68,0
2020-09-17 03:51:00,AHYIJDV,69,0
2020-09-17 03:52:00,AHYIJDV,70,0
2020-09-17 03:54:00,AHYIJDV,65,0
2020-09-17 03:56:00,AHYIJDV,68,0
2020-09-17 03:58:00,AHYIJDV,73,0
2020-09-17 05:07:00,AHYIJDV,64,0
2020-09-17 05:08:00,AHYIJDV,63,0
2020-09-17 05:09:00,AHYIJDV,64,0
2020-09-17 05:10:00,AHYIJDV,67,0
2020-09-17 05:11:00,AHYIJDV,63,0
2020-09-17 05:12:00,AHYIJDV,60,0
2020-09-17 05:13:00,AHYIJDV,64,0
2020-09-17 05:17:00,AHYIJDV,64,0
2020-09-17 05:18:00,AHYIJDV,64,0
2020-09-17 05:19:00,AHYIJDV,64,0
2020-09-17 05:20:00,AHYIJDV,64,0
2020-09-17 05:21:00,AHYIJDV,66,0
2020-09-17 05:22:00,AHYIJDV,66,0
2020-09-17 05:23:00,AHYIJDV,64,0
2020-09-17 06:34:00,AHYIJDV,63,0
2020-09-17 06:35:00,AHYIJDV,63,0
2020-09-17 06:42:00,AHYIJDV,63,0
2020-09-17 06:46:00,AHYIJDV,57,0
2020-09-17 06:47:00,AHYIJDV,69,0
2020-09-17 06:48:00,AHYIJDV,63,0
2020-09-17 06:50:00,AHYIJDV,64,0
2020-09-17 07:58:00,AHYIJDV,68,0
2020-09-17 07:59:00,AHYIJDV,68,0
2020-09-17 08:00:00,AHYIJDV,71,12
2020-09-17 14:15:00,AHYIJDV,74,70
2020-09-17 14:17:00,AHYIJDV,100,16
2020-09-17 14:19:00,AHYIJDV,81,28
2020-09-17 14:20:00,AHYIJDV,79,29
2020-09-17 14:21:00,AHYIJDV,76,31
2020-09-17 14:24:00,AHYIJDV,74,22
2020-09-17 14:25:00,AHYIJDV,82,22
2020-09-17 14:26:00,AHYIJDV,91,30
2020-09-17 14:29:00,AHYIJDV,67,0
2020-09-17 14:30:00,AHYIJDV,64,0
2020-09-17 14:33:00,AHYIJDV,68,98
2020-09-17 14:34:00,AHYIJDV,83,72
2020-09-17 14:35:00,AHYIJDV,121,92
2020-09-17 14:36:00,AHYIJDV,109,41
2020-09-17 14:37:00,AHYIJDV,116,0
2020-09-17 14:38:00,AHYIJDV,84,0
2020-09-17 14:40:00,AHYIJDV,77,35
2020-09-17 14:41:00,AHYIJDV,101,79
2020-09-17 14:43:00,AHYIJDV,112,75
2020-09-17 14:46:00,AHYIJDV,102,0
2020-09-17 14:47:00,AHYIJDV,98,67
2020-09-17 14:48:00,AHYIJDV,94,68
2020-09-17 14:49:00,AHYIJDV,99,0
2020-09-17 14:52:00,AHYIJDV,63,0
2020-09-17 14:53:00,AHYIJDV,65,0
2020-09-17 14:54:00,AHYIJDV,61,0
2020-09-17 14:55:00,AHYIJDV,65,0
2020-09-17 14:58:00,AHYIJDV,64,0
2020-09-17 14:59:00,AHYIJDV,64,0
2020-09-17 20:25:00,AHYIJDV,73,0
2020-09-17 20:26:00,AHYIJDV,69,18
2020-09-17 20:29:00,AHYIJDV,73,0
2020-09-17 20:30:00,AHYIJDV,79,0
2020-09-17 20:31:00,AHYIJDV,76,0
2020-09-17 20:32:00,AHYIJDV,75,0
2020-09-17 20:33:00,AHYIJDV,79,0
2020-09-17 20:34:00,AHYIJDV,77,0
2020-09-17 20:35:00,AHYIJDV,76,0
2020-09-17 20:36:00,AHYIJDV,73,0
2020-09-17 20:38:00,AHYIJDV,77,0
2020-09-17 20:39:00,AHYIJDV,78,0
2020-09-17 20:40:00,AHYIJDV,76,0
2020-09-17 20:41:00,AHYIJDV,79,0
2020-09-17 20:42:00,AHYIJDV,80,0
2020-09-17 20:44:00,AHYIJDV,67,0
2020-09-17 20:45:00,AHYIJDV,73,0
2020-09-17 20:46:00,AHYIJDV,70,0
2020-09-17 20:47:00,AHYIJDV,71,10
2020-09-17 20:48:00,AHYIJDV,76,0
2020-09-17 20:49:00,AHYIJDV,77,0
2020-09-17 20:50:00,AHYIJDV,75,0
2020-09-17 20:51:00,AHYIJDV,75,0
2020-09-17 20:52:00,AHYIJDV,77,0
2020-09-17 20:55:00,AHYIJDV,79,0
2020-09-17 21:55:00,AHYIJDV,76,0
2020-09-17 21:57:00,AHYIJDV,76,0
2020-09-17 21:58:00,AHYIJDV,78,19
2020-09-17 21:59:00,AHYIJDV,83,8
2020-09-17 22:04:00,AHYIJDV,73,0
2020-09-17 22:06:00,AHYIJDV,68,0
2020-09-17 22:09:00,AHYIJDV,73,0
2020-09-17 22:10:00,AHYIJDV,72,0
2020-09-17 22:12:00,AHYIJDV,73,0
2020-09-17 22:14:00,AHYIJDV,71,0
2020-09-17 22:15:00,AHYIJDV,75,0
2020-09-17 22:16:00,AHYIJDV,74,0
2020-09-17 22:20:00,AHYIJDV,71,0
2020-09-17 22:22:00,AHYIJDV,80,0
2020-09-17 22:25:00,AHYIJDV,75,0
2020-09-17 22:26:00,AHYIJDV,75,0
2020-09-17 22:28:00,AHYIJDV,76,0
2020-09-17 22:29:00,AHYIJDV,81,0
2020-09-18 00:09:00,AHYIJDV,69,0
2020-09-18 00:10:00,AHYIJDV,72,0
2020-09-18 00:11:00,AHYIJDV,69,0
2020-09-18 00:12:00,AHYIJDV,69,0
2020-09-18 00:13:00,AHYIJDV,72,0
2020-09-18 00:14:00,AHYIJDV,67,0
2020-09-18 01:30:00,AHYIJDV,66,0
2020-09-18 01:31:00,AHYIJDV,64,0
2020-09-18 01:32:00,AHYIJDV,64,0
2020-09-18 01:33:00,AHYIJDV,65,0
2020-09-18 01:36:00,AHYIJDV,65,0
2020-09-18 01:38:00,AHYIJDV,67,0
2020-09-18 01:39:00,AHYIJDV,66,0
2020-09-18 01:40:00,AHYIJDV,67,0
2020-09-18 01:41:00,AHYIJDV,65,0
2020-09-18 02:54:00,AHYIJDV,67,0
2020-09-18 02:55:00,AHYIJDV,71,6
2020-09-18 02:57:00,AHYIJDV,62,0
2020-09-18 02:59:00,AHYIJDV,78,0
2020-09-18 03:00:00,AHYIJDV,80,0
2020-09-18 03:01:00,AHYIJDV,79,0
2020-09-18 03:06:00,AHYIJDV,66,0
2020-09-18 03:07:00,AHYIJDV,60,0
2020-09-18 03:08:00,AHYIJDV,68,0
2020-09-18 03:45:00,AHYIJDV,68,0
2020-09-18 03:46:00,AHYIJDV,69,0
2020-09-18 03:48:00,AHYIJDV,68,0
2020-09-18 03:51:00,AHYIJDV,68,0
2020-09-18 03:52:00,AHYIJDV,67,0
2020-09-18 03:54:00,AHYIJDV,88,0
2020-09-18 03:56:00,AHYIJDV,64,0
2020-09-18 03:57:00,AHYIJDV,61,0
2020-09-18 05:09:00,AHYIJDV,67,0
2020-09-18 05:11:00,AHYIJDV,68,0
2020-09-18 05:12:00,AHYIJDV,66,0
2020-09-18 06:00:00,AHYIJDV,67,0
2020-09-18 06:01:00,AHYIJDV,64,0
2020-09-18 06:02:00,AHYIJDV,65,0
2020-09-18 06:06:00,AHYIJDV,64,0
2020-09-18 06:08:00,AHYIJDV,63,0
2020-09-18 06:09:00,AHYIJDV,67,0
2020-09-18 06:14:00,AHYIJDV,60,0
2020-09-18 08:16:00,AHYIJDV,66,0
2020-09-18 08:17:00,AHYIJDV,72,0
2020-09-18 08:18:00,AHYIJDV,64,0
2020-09-18 08:19:00,AHYIJDV,66,0
2020-09-18 08:20:00,AHYIJDV,66,0
2020-09-18 08:24:00,AHYIJDV,61,0
2020-09-18 08:26:00,AHYIJDV,61,0
2020-09-18 08:28:00,AHYIJDV,60,0
2020-09-18 08:29:00,AHYIJDV,61,0
2020-09-18 08:30:00,AHYIJDV,63,0
2020-09-18 08:31:00,AHYIJDV,61,0
2020-09-18 08:32:00,AHYIJDV,61,0
2020-09-18 10:26:00,AHYIJDV,95,0
2020-09-18 10:28:00,AHYIJDV,83,0
2020-09-18 10:30:00,AHYIJDV,88,0
2020-09-18 10:32:00,AHYIJDV,71,25
2020-09-18 10:33:00,AHYIJDV,80,34
2020-09-18 10:34:00,AHYIJDV,80,77
2020-09-18 10:35:00,AHYIJDV,83,19
2020-09-18 10:37:00,AHYIJDV,79,7
2020-09-18 10:41:00,AHYIJDV,101,0
2020-09-18 10:42:00,AHYIJDV,95,4
2020-09-18 10:48:00,AHYIJDV,84,23
2020-09-18 10:49:00,AHYIJDV,83,10
2020-09-18 10:51:00,AHYIJDV,84,0
2020-09-18 10:53:00,AHYIJDV,95,26
2020-09-18 10:56:00,AHYIJDV,93,6
2020-09-18 10:57:00,AHYIJDV,97,0
2020-09-18 10:58:00,AHYIJDV,93,0
2020-09-18 10:59:00,AHYIJDV,85,20
2020-09-18 11:00:00,AHYIJDV,85,0
2020-09-18 11:03:00,AHYIJDV,84,0
2020-09-18 11:04:00,AHYIJDV,83,0
2020-09-18 11:05:00,AHYIJDV,82,0
2020-09-18 11:06:00,AHYIJDV,84,0
2020-09-18 11:12:00,AHYIJDV,83,60
2020-09-18 11:13:00,AHYIJDV,82,54
2020-09-18 11:15:00,AHYIJDV,82,0
2020-09-18 11:18:00,AHYIJDV,83,56
2020-09-18 11:19:00,AHYIJDV,84,68
2020-09-18 11:21:00,AHYIJDV,92,14
2020-09-18 11:22:00,AHYIJDV,87,0
2020-09-18 11:26:00,AHYIJDV,108,0
2020-09-18 11:27:00,AHYIJDV,81,0
2020-09-18 11:30:00,AHYIJDV,77,8
2020-09-18 11:32:00,AHYIJDV,74,17
2020-09-18 13:00:00,AHYIJDV,89,0
2020-09-18 13:02:00,AHYIJDV,87,0
2020-09-18 13:03:00,AHYIJDV,86,0
2020-09-18 13:04:00,AHYIJDV,86,0
2020-09-18 13:05:00,AHYIJDV,86,0
2020-09-18 13:06:00,AHYIJDV,89,0
2020-09-18 13:10:00,AHYIJDV,98,9
2020-09-18 13:11:00,AHYIJDV,94,0
2020-09-18 13:13:00,AHYIJDV,75,0
2020-09-18 13:15:00,AHYIJDV,64,0
2020-09-18 13:18:00,AHYIJDV,61,0
2020-09-18 13:19:00,AHYIJDV,60,0
2020-09-18 13:20:00,AHYIJDV,61,0
2020-09-18 13:22:00,AHYIJDV,60,0
2020-09-18 13:24:00,AHYIJDV,62,0
2020-09-18 13:28:00,AHYIJDV,64,0
2020-09-18 16:58:00,AHYIJDV,122,23
2020-09-18 17:01:00,AHYIJDV,124,49
2020-09-18 17:03:00,AHYIJDV,116,0
2020-09-18 17:04:00,AHYIJDV,89,12
2020-09-18 17:05:00,AHYIJDV,91,0
2020-09-18 17:06:00,AHYIJDV,74,18
2020-09-18 17:07:00,AHYIJDV,72,0
2020-09-18 17:08:00,AHYIJDV,71,0
2020-09-18 17:10:00,AHYIJDV,70,9
2020-09-18 17:11:00,AHYIJDV,70,21
2020-09-18 17:12:00,AHYIJDV,72,16
2020-09-18 17:15:00,AHYIJDV,97,6
2020-09-18 17:17:00,AHYIJDV,98,10
2020-09-18 17:18:00,AHYIJDV,94,24
2020-09-18 17:19:00,AHYIJDV,86,7
2020-09-18 17:20:00,AHYIJDV,85,15
2020-09-18 17:21:00,AHYIJDV,85,18
2020-09-18 17:22:00,AHYIJDV,81,48
2020-09-18 17:23:00,AHYIJDV,84,17
2020-09-18 17:26:00,AHYIJDV,85,43
2020-09-18 17:27:00,AHYIJDV,85,59
2020-09-18 17:28:00,AHYIJDV,85,29
2020-09-18 18:18:00,AHYIJDV,69,7
2020-09-18 18:24:00,AHYIJDV,70,9
2020-09-18 18:26:00,AHYIJDV,67,0
2020-09-18 18:27:00,AHYIJDV,69,0
2020-09-18 18:28:00,AHYIJDV,69,0
2020-09-18 18:29:00,AHYIJDV,72,0
2020-09-18 18:30:00,AHYIJDV,71,0
2020-09-18 18:34:00,AHYIJDV,64,0
2020-09-18 18:36:00,AHYIJDV,55,13
2020-09-18 18:39:00,AHYIJDV,64,59
2020-09-18 18:40:00,AHYIJDV,74,22
2020-09-18 18:41:00,AHYIJDV,80,20
2020-09-18 18:42:00,AHYIJDV,80,40
2020-09-18 18:44:00,AHYIJDV,74,0
2020-09-18 18:45:00,AHYIJDV,76,36
2020-09-18 18:46:00,AHYIJDV,83,17
2020-09-18 18:47:00,AHYIJDV,82,0
2020-09-18 18:48:00,AHYIJDV,82,0
2020-09-18 18:49:00,AHYIJDV,82,55
2020-09-18 20:35:00,AHYIJDV,70,0
2020-09-18 20:36:00,AHYIJDV,70,25
2020-09-18 20:37:00,AHYIJDV,91,10
2020-09-18 20:44:00,AHYIJDV,69,0
2020-09-18 20:45:00,AHYIJDV,65,0
2020-09-18 20:46:00,AHYIJDV,66,0
2020-09-18 20:47:00,AHYIJDV,69,0
2020-09-18 22:34:00,AHYIJDV,72,0
2020-09-18 22:35:00,AHYIJDV,74,0
2020-09-18 22:36:00,AHYIJDV,77,0
2020-09-18 22:41:00,AHYIJDV,77,0
2020-09-18 22:42:00,AHYIJDV,73,0
2020-09-18 22:43:00,AHYIJDV,76,0
2020-09-18 22:44:00,AHYIJDV,75,0
2020-09-18 22:45:00,AHYIJDV,75,0
2020-09-18 22:46:00,AHYIJDV,77,0
2020-09-18 22:47:00,AHYIJDV,75,0
2020-09-18 22:48:00,AHYIJDV,76,0
2020-09-18 22:50:00,AHYIJDV,76,0
2020-09-18 22:51:00,AHYIJDV,77,0
2020-09-18 22:52:00,AHYIJDV,76,0
2020-09-18 22:53:00,AHYIJDV,76,0
2020-09-18 22:54:00,AHYIJDV,75,0
2020-09-18 22:55:00,AHYIJDV,72,0
2020-09-19 00:25:00,AHYIJDV,61,0
2020-09-19 00:26:00,AHYIJDV,60,0
2020-09-19 00:27:00,AHYIJDV,61,0
2020-09-19 00:28:00,AHYIJDV,68,0
2020-09-19 00:29:00,AHYIJDV,62,0
2020-09-19 00:30:00,AHYIJDV,61,0
2020-09-19 00:31:00,AHYIJDV,58,0
2020-09-19 00:32:00,AHYIJDV,61,0
2020-09-19 00:33:00,AHYIJDV,61,0
2020-09-19 00:34:00,AHYIJDV,61,0
2020-09-19 00:35:00,AHYIJDV,58,0
2020-09-19 00:37:00,AHYIJDV,62,0
2020-09-19 00:38:00,AHYIJDV,60,0
2020-09-19 00:39:00,AHYIJDV,58,0
2020-09-19 00:40:00,AHYIJDV,62,0
2020-09-19 01:51:00,AHYIJDV,58,0
2020-09-19 01:53:00,AHYIJDV,56,0
2020-09-19 01:54:00,AHYIJDV,58,0
2020-09-19 01:56:00,AHYIJDV,57,0
2020-09-19 01:57:00,AHYIJDV,56,0
2020-09-19 01:58:00,AHYIJDV,55,0
2020-09-19 01:59:00,AHYIJDV,58,0
2020-09-19 02:00:00,AHYIJDV,71,0
2020-09-19 02:01:00,AHYIJDV,56,0
2020-09-19 02:04:00,AHYIJDV,70,0
2020-09-19 02:05:00,AHYIJDV,56,0
2020-09-19 03:00:00,AHYIJDV,59,0
2020-09-19 03:01:00,AHYIJDV,60,0
2020-09-19 03:02:00,AHYIJDV,65,0
2020-09-19 03:03:00,AHYIJDV,60,0
2020-09-19 03:04:00,AHYIJDV,60,0
2020-09-19 03:05:00,AHYIJDV,66,0
2020-09-19 03:06:00,AHYIJDV,62,0
2020-09-19 03:08:00,AHYIJDV,73,0
2020-09-19 03:09:00,AHYIJDV,64,0
2020-09-19 03:12:00,AHYIJDV,67,0
2020-09-19 04:26:00,AHYIJDV,58,0
2020-09-19 04:27:00,AHYIJDV,59,0
2020-09-19 04:28:00,AHYIJDV,58,0
2020-09-19 04:34:00,AHYIJDV,64,0
2020-09-19 04:37:00,AHYIJDV,62,0
2020-09-19 04:38:00,AHYIJDV,64,0
2020-09-19 04:39:00,AHYIJDV,62,0
2020-09-19 05:52:00,AHYIJDV,56,0
2020-09-19 05:58:00,AHYIJDV,56,0
2020-09-19 05:59:00,AHYIJDV,56,0
2020-09-19 06:00:00,AHYIJDV,56,0
2020-09-19 06:01:00,AHYIJDV,55,0
2020-09-19 06:04:00,AHYIJDV,57,0
2020-09-19 06:05:00,AHYIJDV,56,0
2020-09-19 07:01:00,AHYIJDV,59,0
2020-09-19 07:02:00,AHYIJDV,55,0
2020-09-19 07:03:00,AHYIJDV,55,0
2020-09-19 07:04:00,AHYIJDV,53,0
2020-09-19 07:05:00,AHYIJDV,55,0
2020-09-19 07:06:00,AHYIJDV,56,0
2020-09-19 07:07:00,AHYIJDV,56,0
2020-09-19 07:08:00,AHYIJDV,54,0
2020-09-19 07:09:00,AHYIJDV,54,0
2020-09-19 07:10:00,AHYIJDV,56,0
2020-09-19 07:11:00,AHYIJDV,53,0
2020-09-19 07:58:00,AHYIJDV,59,0
2020-09-19 08:01:00,AHYIJDV,60,0
2020-09-19 08:02:00,AHYIJDV,67,0
2020-09-19 08:05:00,AHYIJDV,64,0
2020-09-19 08:06:00,AHYIJDV,65,0
2020-09-19 08:07:00,AHYIJDV,63,0
2020-09-19 08:08:00,AHYIJDV,65,0
2020-09-19 08:09:00,AHYIJDV,62,0
2020-09-19 09:26:00,AHYIJDV,82,0
2020-09-19 09:27:00,AHYIJDV,92,4
2020-09-19 09:28:00,AHYIJDV,91,12
2020-09-19 09:29:00,AHYIJDV,97,0
2020-09-19 09:30:00,AHYIJDV,62,0
2020-09-19 09:32:00,AHYIJDV,69,0
2020-09-19 09:34:00,AHYIJDV,67,0
2020-09-19 09:37:00,AHYIJDV,69,17
2020-09-19 09:40:00,AHYIJDV,74,9
2020-09-19 09:41:00,AHYIJDV,74,0
2020-09-19 09:42:00,AHYIJDV,65,10
2020-09-19 09:43:00,AHYIJDV,67,6
2020-09-19 09:45:00,AHYIJDV,69,0
2020-09-19 09:47:00,AHYIJDV,74,12
2020-09-19 09:50:00,AHYIJDV,76,0
2020-09-19 09:51:00,AHYIJDV,74,0
2020-09-19 09:52:00,AHYIJDV,75,0
2020-09-19 09:53:00,AHYIJDV,74,0
2020-09-19 09:55:00,AHYIJDV,63,0
2020-09-19 09:57:00,AHYIJDV,64,0
2020-09-19 09:58:00,AHYIJDV,64,0
2020-09-19 09:59:00,AHYIJDV,64,0
2020-09-19 10:02:00,AHYIJDV,63,0
2020-09-19 10:03:00,AHYIJDV,72,23
2020-09-19 10:06:00,AHYIJDV,77,0
2020-09-19 10:07:00,AHYIJDV,72,0
2020-09-19 10:08:00,AHYIJDV,65,56
2020-09-19 10:09:00,AHYIJDV,68,0
2020-09-19 10:15:00,AHYIJDV,66,0
2020-09-19 10:16:00,AHYIJDV,68,0
2020-09-19 10:17:00,AHYIJDV,68,0
2020-09-19 10:18:00,AHYIJDV,67,0
2020-09-19 13:00:00,AHYIJDV,60,0
2020-09-19 13:01:00,AHYIJDV,60,0
2020-09-19 13:06:00,AHYIJDV,61,0
2020-09-19 13:09:00,AHYIJDV,63,0
2020-09-19 13:11:00,AHYIJDV,61,0
2020-09-19 13:12:00,AHYIJDV,62,0
2020-09-19 13:13:00,AHYIJDV,64,0
2020-09-19 13:14:00,AHYIJDV,69,0
2020-09-19 13:15:00,AHYIJDV,64,0
2020-09-19 13:17:00,AHYIJDV,65,0
2020-09-19 13:19:00,AHYIJDV,65,0
2020-09-19 13:21:00,AHYIJDV,66,0
2020-09-19 13:22:00,AHYIJDV,65,0
2020-09-19 13:23:00,AHYIJDV,66,0
2020-09-19 13:25:00,AHYIJDV,66,0
2020-09-19 13:26:00,AHYIJDV,68,0
2020-09-19 13:27:00,AHYIJDV,69,0
2020-09-19 13:28:00,AHYIJDV,68,0
2020-09-19 13:29:00,AHYIJDV,66,0
2020-09-19 13:30:00,AHYIJDV,71,0
2020-09-19 13:32:00,AHYIJDV,73,0
2020-09-19 13:34:00,AHYIJDV,69,0
2020-09-19 13:35:00,AHYIJDV,69,0
2020-09-19 13:37:00,AHYIJDV,68,0
2020-09-19 13:39:00,AHYIJDV,70,0
2020-09-19 13:40:00,AHYIJDV,69,0
2020-09-19 13:42:00,AHYIJDV,71,0
2020-09-19 13:43:00,AHYIJDV,72,0
2020-09-19 13:44:00,AHYIJDV,66,0
2020-09-19 13:46:00,AHYIJDV,69,0
2020-09-19 13:48:00,AHYIJDV,69,0
2020-09-19 13:50:00,AHYIJDV,68,0
2020-09-19 13:51:00,AHYIJDV,67,0
2020-09-19 13:53:00,AHYIJDV,73,0
2020-09-19 13:54:00,AHYIJDV,72,0
2020-09-19 13:56:00,AHYIJDV,74,18
2020-09-19 13:57:00,AHYIJDV,80,0
2020-09-19 14:03:00,AHYIJDV,70,0
2020-09-19 14:04:00,AHYIJDV,68,0
2020-09-19 14:05:00,AHYIJDV,68,0
2020-09-19 14:06:00,AHYIJDV,70,0
2020-09-19 14:07:00,AHYIJDV,64,0
2020-09-19 14:10:00,AHYIJDV,72,0
2020-09-19 14:13:00,AHYIJDV,64,0
2020-09-19 17:24:00,AHYIJDV,62,0
2020-09-19 17:27:00,AHYIJDV,65,0
2020-09-19 17:29:00,AHYIJDV,65,0
2020-09-19 17:30:00,AHYIJDV,65,0
2020-09-19 17:31:00,AHYIJDV,68,0
2020-09-19 17:33:00,AHYIJDV,66,0
2020-09-19 17:34:00,AHYIJDV,59,0
2020-09-19 17:35:00,AHYIJDV,61,6
2020-09-19 17:37:00,AHYIJDV,60,0
2020-09-19 17:41:00,AHYIJDV,67,0
2020-09-19 17:45:00,AHYIJDV,67,0
2020-09-19 17:46:00,AHYIJDV,73,0
2020-09-19 17:51:00,AHYIJDV,65,0
2020-09-19 17:52:00,AHYIJDV,69,0
2020-09-19 17:54:00,AHYIJDV,58,0
2020-09-19 17:56:00,AHYIJDV,56,0
2020-09-19 17:57:00,AHYIJDV,57,0
2020-09-19 17:58:00,AHYIJDV,58,0
2020-09-19 23:36:00,AHYIJDV,70,0
2020-09-19 23:40:00,AHYIJDV,66,0
2020-09-19 23:41:00,AHYIJDV,67,0
2020-09-19 23:42:00,AHYIJDV,69,5
2020-09-19 23:43:00,AHYIJDV,76,0
2020-09-19 23:46:00,AHYIJDV,63,0
2020-09-19 23:50:00,AHYIJDV,65,0
2020-09-19 23:52:00,AHYIJDV,62,0
2020-09-20 01:03:00,AHYIJDV,58,0
2020-09-20 01:05:00,AHYIJDV,58,0
2020-09-20 01:07:00,AHYIJDV,58,0
2020-09-20 01:08:00,AHYIJDV,61,0
2020-09-20 01:09:00,AHYIJDV,58,0
2020-09-20 01:11:00,AHYIJDV,60,0
2020-09-20 01:12:00,AHYIJDV,60,0
2020-09-20 01:13:00,AHYIJDV,61,0
2020-09-20 01:14:00,AHYIJDV,60,0
2020-09-20 01:17:00,AHYIJDV,61,0
2020-09-20 01:18:00,AHYIJDV,59,0
2020-09-20 02:28:00,AHYIJDV,61,0
2020-09-20 02:29:00,AHYIJDV,52,0
2020-09-20 02:30:00,AHYIJDV,56,0
2020-09-20 02:33:00,AHYIJDV,57,0
2020-09-20 02:36:00,AHYIJDV,56,0
2020-09-20 02:38:00,AHYIJDV,57,0
2020-09-20 02:39:00,AHYIJDV,57,0
2020-09-20 02:41:00,AHYIJDV,58,0
2020-09-20 02:44:00,AHYIJDV,60,0
2020-09-20 03:53:00,AHYIJDV,79,0
2020-09-20 03:54:00,AHYIJDV,59,0
2020-09-20 03:55:00,AHYIJDV,57,0
2020-09-20 03:56:00,AHYIJDV,61,0
2020-09-20 03:58:00,AHYIJDV,58,0
2020-09-20 03:59:00,AHYIJDV,57,0
2020-09-20 04:00:00,AHYIJDV,57,0
2020-09-20 04:01:00,AHYIJDV,60,0
2020-09-20 04:02:00,AHYIJDV,59,0
2020-09-20 04:04:00,AHYIJDV,57,0
2020-09-20 04:05:00,AHYIJDV,55,0
2020-09-20 04:06:00,AHYIJDV,58,0
2020-09-20 04:43:00,AHYIJDV,57,0
2020-09-20 04:44:00,AHYIJDV,56,0
2020-09-20 04:47:00,AHYIJDV,55,0
2020-09-20 04:50:00,AHYIJDV,57,0
2020-09-20 04:51:00,AHYIJDV,56,0
2020-09-20 04:52:00,AHYIJDV,56,0
2020-09-20 04:55:00,AHYIJDV,56,0
2020-09-20 04:57:00,AHYIJDV,58,0
2020-09-20 04:58:00,AHYIJDV,57,0
2020-09-20 04:59:00,AHYIJDV,57,0
2020-09-20 05:00:00,AHYIJDV,56,0
2020-09-20 06:10:00,AHYIJDV,57,0
2020-09-20 06:11:00,AHYIJDV,58,0
2020-09-20 06:12:00,AHYIJDV,59,0
2020-09-20 06:13:00,AHYIJDV,60,0
2020-09-20 07:02:00,AHYIJDV,59,0
2020-09-20 07:03:00,AHYIJDV,55,0
2020-09-20 07:04:00,AHYIJDV,63,0
2020-09-20 07:05:00,AHYIJDV,64,0
2020-09-20 07:06:00,AHYIJDV,61,0
2020-09-20 07:07:00,AHYIJDV,55,0
2020-09-20 07:08:00,AHYIJDV,61,0
2020-09-20 07:09:00,AHYIJDV,61,0
2020-09-20 07:10:00,AHYIJDV,59,0
2020-09-20 07:12:00,AHYIJDV,65,4
2020-09-20 07:13:00,AHYIJDV,65,0
2020-09-20 07:14:00,AHYIJDV,64,0
2020-09-20 07:16:00,AHYIJDV,66,0
2020-09-20 07:17:00,AHYIJDV,63,0
2020-09-20 07:42:00,AHYIJDV,61,0
2020-09-20 07:43:00,AHYIJDV,63,0
2020-09-20 07:44:00,AHYIJDV,62,0
2020-09-20 07:47:00,AHYIJDV,63,0
2020-09-20 07:49:00,AHYIJDV,62,0
2020-09-20 07:54:00,AHYIJDV,66,0
2020-09-20 07:55:00,AHYIJDV,65,0
2020-09-20 11:10:00,AHYIJDV,71,0
2020-09-20 11:12:00,AHYIJDV,71,0
2020-09-20 11:13:00,AHYIJDV,69,0
2020-09-20 11:14:00,AHYIJDV,68,0
2020-09-20 11:15:00,AHYIJDV,70,0
2020-09-20 11:16:00,AHYIJDV,68,0
2020-09-20 11:19:00,AHYIJDV,75,0
2020-09-20 11:21:00,AHYIJDV,70,6
2020-09-20 11:22:00,AHYIJDV,75,0
2020-09-20 11:23:00,AHYIJDV,73,5
2020-09-20 11:25:00,AHYIJDV,73,0
2020-09-20 11:26:00,AHYIJDV,67,0
2020-09-20 11:29:00,AHYIJDV,66,0
2020-09-20 11:32:00,AHYIJDV,71,0
2020-09-20 11:34:00,AHYIJDV,75,0
2020-09-20 11:36:00,AHYIJDV,70,0
2020-09-20 11:38:00,AHYIJDV,71,0
2020-09-20 11:39:00,AHYIJDV,70,19
2020-09-20 11:40:00,AHYIJDV,71,41
2020-09-20 11:41:00,AHYIJDV,73,0
2020-09-20 11:47:00,AHYIJDV,71,0
2020-09-20 11:50:00,AHYIJDV,77,0
2020-09-20 11:57:00,AHYIJDV,80,29
2020-09-20 11:59:00,AHYIJDV,74,0
2020-09-20 12:00:00,AHYIJDV,70,0
2020-09-20 12:02:00,AHYIJDV,73,0
2020-09-20 12:03:00,AHYIJDV,69,0
2020-09-20 12:06:00,AHYIJDV,72,0
2020-09-20 12:08:00,AHYIJDV,73,0
2020-09-20 12:09:00,AHYIJDV,72,0
2020-09-20 12:12:00,AHYIJDV,71,0
2020-09-20 12:13:00,AHYIJDV,67,0
2020-09-20 12:14:00,AHYIJDV,69,0
2020-09-20 12:15:00,AHYIJDV,70,0
2020-09-20 12:21:00,AHYIJDV,74,0
2020-09-20 15:06:00,AHYIJDV,67,0
2020-09-20 15:08:00,AHYIJDV,68,0
2020-09-20 15:11:00,AHYIJDV,66,0
2020-09-20 15:12:00,AHYIJDV,67,0
2020-09-20 15:14:00,AHYIJDV,65,0
2020-09-20 15:18:00,AHYIJDV,65,0
2020-09-20 15:22:00,AHYIJDV,65,0
2020-09-20 15:23:00,AHYIJDV,67,0
2020-09-20 15:25:00,AHYIJDV,65,0
2020-09-20 15:26:00,AHYIJDV,66,0
2020-09-20 15:27:00,AHYIJDV,68,0
2020-09-20 15:30:00,AHYIJDV,67,0
2020-09-20 15:31:00,AHYIJDV,66,0
2020-09-20 15:32:00,AHYIJDV,62,0
